Date;Date;SP-Open;SP-High;SP-Low;SP-Close;SP-Volume;SP-Adj Close;EN-Open;EN-High;EN-Low;EN-Close;EN-Volume;EN-Adj Close;BR-Open;BR-High;BR-Low;BR-Close;BR-Volume;BR-Adj Close;HK-Open;HK-High;HK-Low;HK-Close;HK-Volume;HK-Adj Close;SP-Return;EN-Return;BR-Return;HK-Return
1953-04-01;1953-04-01;25.25;25.25;25.25;25.25;2240000.0;25.25;;;;;;;;;;;;;;;;;;;-0.00158169230598;;;
1953-04-02;1953-04-02;25.23;25.23;25.23;25.23;1720000.0;25.23;;;;;;;;;;;;;;;;;;;-0.000792079207921;;;
1953-04-06;1953-04-06;24.610001;24.610001;24.610001;24.610001;3050000.0;24.610001;;;;;;;;;;;;;;;;;;;-0.0245738803012;;;
1953-04-07;1953-04-07;24.709999;24.709999;24.709999;24.709999;2500000.0;24.709999;;;;;;;;;;;;;;;;;;;0.00406330743343;;;
1953-04-08;1953-04-08;24.93;24.93;24.93;24.93;1860000.0;24.93;;;;;;;;;;;;;;;;;;;0.00890331885485;;;
1953-04-09;1953-04-09;24.879999;24.879999;24.879999;24.879999;1520000.0;24.879999;;;;;;;;;;;;;;;;;;;-0.00200565583634;;;
1953-04-10;1953-04-10;24.82;24.82;24.82;24.82;1360000.0;24.82;;;;;;;;;;;;;;;;;;;-0.0024115354667;;;
1953-04-13;1953-04-13;24.77;24.77;24.77;24.77;1280000.0;24.77;;;;;;;;;;;;;;;;;;;-0.00201450443191;;;
1953-04-14;1953-04-14;24.860001;24.860001;24.860001;24.860001;1480000.0;24.860001;;;;;;;;;;;;;;;;;;;0.00363346790472;;;
1953-04-15;1953-04-15;24.959999;24.959999;24.959999;24.959999;1580000.0;24.959999;;;;;;;;;;;;;;;;;;;0.00402244553409;;;
1953-04-16;1953-04-16;24.91;24.91;24.91;24.91;1310000.0;24.91;;;;;;;;;;;;;;;;;;;-0.00200316514436;;;
1953-04-17;1953-04-17;24.620001;24.620001;24.620001;24.620001;1430000.0;24.620001;;;;;;;;;;;;;;;;;;;-0.0116418707346;;;
1953-04-20;1953-04-20;24.73;24.73;24.73;24.73;1520000.0;24.73;;;;;;;;;;;;;;;;;;;0.00446787146759;;;
1953-04-21;1953-04-21;24.67;24.67;24.67;24.67;1250000.0;24.67;;;;;;;;;;;;;;;;;;;-0.00242620299232;;;
1953-04-22;1953-04-22;24.459999;24.459999;24.459999;24.459999;1390000.0;24.459999;;;;;;;;;;;;;;;;;;;-0.00851240372923;;;
1953-04-23;1953-04-23;24.190001;24.190001;24.190001;24.190001;1920000.0;24.190001;;;;;;;;;;;;;;;;;;;-0.0110383487751;;;
1953-04-24;1953-04-24;24.200001;24.200001;24.200001;24.200001;1780000.0;24.200001;;;;;;;;;;;;;;;;;;;0.000413393947359;;;
1953-04-27;1953-04-27;24.34;24.34;24.34;24.34;1400000.0;24.34;;;;;;;;;;;;;;;;;;;0.00578508240558;;;
1953-04-28;1953-04-28;24.52;24.52;24.52;24.52;1330000.0;24.52;;;;;;;;;;;;;;;;;;;0.00739523418242;;;
1953-04-29;1953-04-29;24.68;24.68;24.68;24.68;1310000.0;24.68;;;;;;;;;;;;;;;;;;;0.00652528548124;;;
1953-04-30;1953-04-30;24.620001;24.620001;24.620001;24.620001;1140000.0;24.620001;;;;;;;;;;;;;;;;;;;-0.00243107779579;;;
1953-05-01;1953-05-01;24.73;24.73;24.73;24.73;1200000.0;24.73;;;;;;;;;;;;;;;;;;;0.00446787146759;;;
1953-05-04;1953-05-04;25.0;25.0;25.0;25.0;1520000.0;25.0;;;;;;;;;;;;;;;;;;;0.0109179134654;;;
1953-05-05;1953-05-05;25.030001;25.030001;25.030001;25.030001;1290000.0;25.030001;;;;;;;;;;;;;;;;;;;0.00120004;;;
1953-05-06;1953-05-06;25.0;25.0;25.0;25.0;1110000.0;25.0;;;;;;;;;;;;;;;;;;;-0.0011986016301;;;
1953-05-07;1953-05-07;24.9;24.9;24.9;24.9;1110000.0;24.9;;;;;;;;;;;;;;;;;;;-0.004;;;
1953-05-08;1953-05-08;24.9;24.9;24.9;24.9;1220000.0;24.9;;;;;;;;;;;;;;;;;;;0.0;;;
1953-05-11;1953-05-11;24.91;24.91;24.91;24.91;1010000.0;24.91;;;;;;;;;;;;;;;;;;;0.000401606425703;;;
1953-05-12;1953-05-12;24.74;24.74;24.74;24.74;1080000.0;24.74;;;;;;;;;;;;;;;;;;;-0.00682456844641;;;
1953-05-13;1953-05-13;24.709999;24.709999;24.709999;24.709999;1120000.0;24.709999;;;;;;;;;;;;;;;;;;;-0.00121265157639;;;
1953-05-14;1953-05-14;24.85;24.85;24.85;24.85;1210000.0;24.85;;;;;;;;;;;;;;;;;;;0.00566576307834;;;
1953-05-15;1953-05-15;24.84;24.84;24.84;24.84;1200000.0;24.84;;;;;;;;;;;;;;;;;;;-0.000402414486922;;;
1953-05-18;1953-05-18;24.75;24.75;24.75;24.75;1080000.0;24.75;;;;;;;;;;;;;;;;;;;-0.0036231884058;;;
1953-05-19;1953-05-19;24.700001;24.700001;24.700001;24.700001;1120000.0;24.700001;;;;;;;;;;;;;;;;;;;-0.00202016161616;;;
1953-05-20;1953-05-20;24.93;24.93;24.93;24.93;1690000.0;24.93;;;;;;;;;;;;;;;;;;;0.00931170002787;;;
1953-05-21;1953-05-21;25.059999;25.059999;25.059999;25.059999;1590000.0;25.059999;;;;;;;;;;;;;;;;;;;0.00521456077016;;;
1953-05-22;1953-05-22;25.030001;25.030001;25.030001;25.030001;1350000.0;25.030001;;;;;;;;;;;;;;;;;;;-0.00119704713476;;;
1953-05-25;1953-05-25;24.99;24.99;24.99;24.99;1180000.0;24.99;;;;;;;;;;;;;;;;;;;-0.00159812218945;;;
1953-05-26;1953-05-26;24.870001;24.870001;24.870001;24.870001;1160000.0;24.870001;;;;;;;;;;;;;;;;;;;-0.0048018807523;;;
1953-05-27;1953-05-27;24.639999;24.639999;24.639999;24.639999;1330000.0;24.639999;;;;;;;;;;;;;;;;;;;-0.00924817011467;;;
1953-05-28;1953-05-28;24.459999;24.459999;24.459999;24.459999;1240000.0;24.459999;;;;;;;;;;;;;;;;;;;-0.00730519510167;;;
1953-05-29;1953-05-29;24.540001;24.540001;24.540001;24.540001;920000.0;24.540001;;;;;;;;;;;;;;;;;;;0.00327072785244;;;
1953-06-01;1953-06-01;24.15;24.15;24.15;24.15;1490000.0;24.15;;;;;;;;;;;;;;;;;;;-0.0158924606401;;;
1953-06-02;1953-06-02;24.219999;24.219999;24.219999;24.219999;1450000.0;24.219999;;;;;;;;;;;;;;;;;;;0.00289850931677;;;
1953-06-03;1953-06-03;24.18;24.18;24.18;24.18;1050000.0;24.18;;;;;;;;;;;;;;;;;;;-0.00165148644308;;;
1953-06-04;1953-06-04;24.030001;24.030001;24.030001;24.030001;1400000.0;24.030001;;;;;;;;;;;;;;;;;;;-0.00620343258892;;;
1953-06-05;1953-06-05;24.09;24.09;24.09;24.09;1160000.0;24.09;;;;;;;;;;;;;;;;;;;0.00249683718282;;;
1953-06-08;1953-06-08;24.01;24.01;24.01;24.01;1000000.0;24.01;;;;;;;;;;;;;;;;;;;-0.00332088003321;;;
1953-06-09;1953-06-09;23.6;23.6;23.6;23.6;2200000.0;23.6;;;;;;;;;;;;;;;;;;;-0.0170762182424;;;
1953-06-10;1953-06-10;23.540001;23.540001;23.540001;23.540001;1960000.0;23.540001;;;;;;;;;;;;;;;;;;;-0.00254233050847;;;
1953-06-11;1953-06-11;23.75;23.75;23.75;23.75;1220000.0;23.75;;;;;;;;;;;;;;;;;;;0.00892094269665;;;
1953-06-12;1953-06-12;23.82;23.82;23.82;23.82;920000.0;23.82;;;;;;;;;;;;;;;;;;;0.00294736842105;;;
1953-06-15;1953-06-15;23.620001;23.620001;23.620001;23.620001;1090000.0;23.620001;;;;;;;;;;;;;;;;;;;-0.008396263644;;;
1953-06-16;1953-06-16;23.549999;23.549999;23.549999;23.549999;1370000.0;23.549999;;;;;;;;;;;;;;;;;;;-0.00296367472635;;;
1953-06-17;1953-06-17;23.85;23.85;23.85;23.85;1150000.0;23.85;;;;;;;;;;;;;;;;;;;0.012738896507;;;
1953-06-18;1953-06-18;23.84;23.84;23.84;23.84;1010000.0;23.84;;;;;;;;;;;;;;;;;;;-0.00041928721174;;;
1953-06-19;1953-06-19;23.84;23.84;23.84;23.84;890000.0;23.84;;;;;;;;;;;;;;;;;;;0.0;;;
1953-06-22;1953-06-22;23.959999;23.959999;23.959999;23.959999;1030000.0;23.959999;;;;;;;;;;;;;;;;;;;0.00503351510067;;;
1953-06-23;1953-06-23;24.120001;24.120001;24.120001;24.120001;1050000.0;24.120001;;;;;;;;;;;;;;;;;;;0.00667788007838;;;
1953-06-24;1953-06-24;24.09;24.09;24.09;24.09;1030000.0;24.09;;;;;;;;;;;;;;;;;;;-0.00124382250233;;;
1953-06-25;1953-06-25;24.190001;24.190001;24.190001;24.190001;1160000.0;24.190001;;;;;;;;;;;;;;;;;;;0.00415114155251;;;
1953-06-26;1953-06-26;24.209999;24.209999;24.209999;24.209999;830000.0;24.209999;;;;;;;;;;;;;;;;;;;0.000826705215928;;;
1953-06-29;1953-06-29;24.139999;24.139999;24.139999;24.139999;800000.0;24.139999;;;;;;;;;;;;;;;;;;;-0.00289136732306;;;
1953-06-30;1953-06-30;24.139999;24.139999;24.139999;24.139999;820000.0;24.139999;;;;;;;;;;;;;;;;;;;0.0;;;
1953-07-01;1953-07-01;24.24;24.24;24.24;24.24;910000.0;24.24;;;;;;;;;;;;;;;;;;;0.00414254366788;;;
1953-07-02;1953-07-02;24.309999;24.309999;24.309999;24.309999;1030000.0;24.309999;;;;;;;;;;;;;;;;;;;0.00288774752475;;;
1953-07-03;1953-07-03;24.360001;24.360001;24.360001;24.360001;830000.0;24.360001;;;;;;;;;;;;;;;;;;;0.00205684911793;;;
1953-07-06;1953-07-06;24.379999;24.379999;24.379999;24.379999;820000.0;24.379999;;;;;;;;;;;;;;;;;;;0.000820935926891;;;
1953-07-07;1953-07-07;24.51;24.51;24.51;24.51;1030000.0;24.51;;;;;;;;;;;;;;;;;;;0.00533228077655;;;
1953-07-08;1953-07-08;24.5;24.5;24.5;24.5;950000.0;24.5;;;;;;;;;;;;;;;;;;;-0.000407996736026;;;
1953-07-09;1953-07-09;24.43;24.43;24.43;24.43;910000.0;24.43;;;;;;;;;;;;;;;;;;;-0.00285714285714;;;
1953-07-10;1953-07-10;24.41;24.41;24.41;24.41;860000.0;24.41;;;;;;;;;;;;;;;;;;;-0.000818665575113;;;
1953-07-13;1953-07-13;24.17;24.17;24.17;24.17;1120000.0;24.17;;;;;;;;;;;;;;;;;;;-0.0098320360508;;;
1953-07-14;1953-07-14;24.08;24.08;24.08;24.08;1030000.0;24.08;;;;;;;;;;;;;;;;;;;-0.00372362432768;;;
1953-07-15;1953-07-15;24.15;24.15;24.15;24.15;840000.0;24.15;;;;;;;;;;;;;;;;;;;0.00290697674419;;;
1953-07-16;1953-07-16;24.18;24.18;24.18;24.18;790000.0;24.18;;;;;;;;;;;;;;;;;;;0.00124223602484;;;
1953-07-17;1953-07-17;24.35;24.35;24.35;24.35;840000.0;24.35;;;;;;;;;;;;;;;;;;;0.0070306038048;;;
1953-07-20;1953-07-20;24.219999;24.219999;24.219999;24.219999;830000.0;24.219999;;;;;;;;;;;;;;;;;;;-0.00533885010267;;;
1953-07-21;1953-07-21;24.16;24.16;24.16;24.16;850000.0;24.16;;;;;;;;;;;;;;;;;;;-0.00247725030872;;;
1953-07-22;1953-07-22;24.190001;24.190001;24.190001;24.190001;900000.0;24.190001;;;;;;;;;;;;;;;;;;;0.00124176324503;;;
1953-07-23;1953-07-23;24.23;24.23;24.23;24.23;1000000.0;24.23;;;;;;;;;;;;;;;;;;;0.00165353445004;;;
1953-07-24;1953-07-24;24.23;24.23;24.23;24.23;890000.0;24.23;;;;;;;;;;;;;;;;;;;0.0;;;
1953-07-27;1953-07-27;24.07;24.07;24.07;24.07;1210000.0;24.07;;;;;;;;;;;;;;;;;;;-0.00660338423442;;;
1953-07-28;1953-07-28;24.110001;24.110001;24.110001;24.110001;1080000.0;24.110001;;;;;;;;;;;;;;;;;;;0.00166186123806;;;
1953-07-29;1953-07-29;24.26;24.26;24.26;24.26;1000000.0;24.26;;;;;;;;;;;;;;;;;;;0.00622144312644;;;
1953-07-30;1953-07-30;24.49;24.49;24.49;24.49;1200000.0;24.49;;;;;;;;;;;;;;;;;;;0.00948062654575;;;
1953-07-31;1953-07-31;24.75;24.75;24.75;24.75;1320000.0;24.75;;;;;;;;;;;;;;;;;;;0.0106165781952;;;
1953-08-03;1953-08-03;24.84;24.84;24.84;24.84;1160000.0;24.84;;;;;;;;;;;;;;;;;;;0.00363636363636;;;
1953-08-04;1953-08-04;24.780001;24.780001;24.780001;24.780001;1000000.0;24.780001;;;;;;;;;;;;;;;;;;;-0.00241541867955;;;
1953-08-05;1953-08-05;24.68;24.68;24.68;24.68;1080000.0;24.68;;;;;;;;;;;;;;;;;;;-0.00403555270236;;;
1953-08-06;1953-08-06;24.799999;24.799999;24.799999;24.799999;1200000.0;24.799999;;;;;;;;;;;;;;;;;;;0.00486219611021;;;
1953-08-07;1953-08-07;24.780001;24.780001;24.780001;24.780001;950000.0;24.780001;;;;;;;;;;;;;;;;;;;-0.000806371000257;;;
1953-08-10;1953-08-10;24.75;24.75;24.75;24.75;1090000.0;24.75;;;;;;;;;;;;;;;;;;;-0.00121069405929;;;
1953-08-11;1953-08-11;24.719999;24.719999;24.719999;24.719999;940000.0;24.719999;;;;;;;;;;;;;;;;;;;-0.00121216161616;;;
1953-08-12;1953-08-12;24.780001;24.780001;24.780001;24.780001;990000.0;24.780001;;;;;;;;;;;;;;;;;;;0.00242726547036;;;
1953-08-13;1953-08-13;24.73;24.73;24.73;24.73;1040000.0;24.73;;;;;;;;;;;;;;;;;;;-0.00201779652874;;;
1953-08-14;1953-08-14;24.620001;24.620001;24.620001;24.620001;1000000.0;24.620001;;;;;;;;;;;;;;;;;;;-0.00444799838253;;;
1953-08-17;1953-08-17;24.559999;24.559999;24.559999;24.559999;910000.0;24.559999;;;;;;;;;;;;;;;;;;;-0.00243712419021;;;
1953-08-18;1953-08-18;24.459999;24.459999;24.459999;24.459999;1030000.0;24.459999;;;;;;;;;;;;;;;;;;;-0.00407166140357;;;
1953-08-19;1953-08-19;24.309999;24.309999;24.309999;24.309999;1400000.0;24.309999;;;;;;;;;;;;;;;;;;;-0.00613246141179;;;
1953-08-20;1953-08-20;24.290001;24.290001;24.290001;24.290001;860000.0;24.290001;;;;;;;;;;;;;;;;;;;-0.000822624468228;;;
1953-08-21;1953-08-21;24.35;24.35;24.35;24.35;850000.0;24.35;;;;;;;;;;;;;;;;;;;0.00247011105516;;;
1953-08-24;1953-08-24;24.09;24.09;24.09;24.09;1320000.0;24.09;;;;;;;;;;;;;;;;;;;-0.0106776180698;;;
1953-08-25;1953-08-25;23.93;23.93;23.93;23.93;1470000.0;23.93;;;;;;;;;;;;;;;;;;;-0.00664176006642;;;
1953-08-26;1953-08-26;23.860001;23.860001;23.860001;23.860001;1060000.0;23.860001;;;;;;;;;;;;;;;;;;;-0.00292515670706;;;
1953-08-27;1953-08-27;23.790001;23.790001;23.790001;23.790001;1290000.0;23.790001;;;;;;;;;;;;;;;;;;;-0.00293378026262;;;
1953-08-28;1953-08-28;23.74;23.74;23.74;23.74;1060000.0;23.74;;;;;;;;;;;;;;;;;;;-0.00210176535932;;;
1953-08-31;1953-08-31;23.32;23.32;23.32;23.32;2190000.0;23.32;;;;;;;;;;;;;;;;;;;-0.0176916596462;;;
1953-09-01;1953-09-01;23.42;23.42;23.42;23.42;1580000.0;23.42;;;;;;;;;;;;;;;;;;;0.00428816466552;;;
1953-09-02;1953-09-02;23.559999;23.559999;23.559999;23.559999;1110000.0;23.559999;;;;;;;;;;;;;;;;;;;0.00597775405636;;;
1953-09-03;1953-09-03;23.51;23.51;23.51;23.51;900000.0;23.51;;;;;;;;;;;;;;;;;;;-0.00212219873184;;;
1953-09-04;1953-09-04;23.57;23.57;23.57;23.57;770000.0;23.57;;;;;;;;;;;;;;;;;;;0.00255210548703;;;
1953-09-08;1953-09-08;23.610001;23.610001;23.610001;23.610001;740000.0;23.610001;;;;;;;;;;;;;;;;;;;0.00169711497667;;;
1953-09-09;1953-09-09;23.65;23.65;23.65;23.65;860000.0;23.65;;;;;;;;;;;;;;;;;;;0.0016941549473;;;
1953-09-10;1953-09-10;23.41;23.41;23.41;23.41;1010000.0;23.41;;;;;;;;;;;;;;;;;;;-0.0101479915433;;;
1953-09-11;1953-09-11;23.139999;23.139999;23.139999;23.139999;1930000.0;23.139999;;;;;;;;;;;;;;;;;;;-0.0115335753951;;;
1953-09-14;1953-09-14;22.709999;22.709999;22.709999;22.709999;2550000.0;22.709999;;;;;;;;;;;;;;;;;;;-0.0185825418575;;;
1953-09-15;1953-09-15;22.9;22.9;22.9;22.9;2850000.0;22.9;;;;;;;;;;;;;;;;;;;0.00836640283428;;;
1953-09-16;1953-09-16;23.01;23.01;23.01;23.01;1570000.0;23.01;;;;;;;;;;;;;;;;;;;0.00480349344978;;;
1953-09-17;1953-09-17;23.07;23.07;23.07;23.07;1290000.0;23.07;;;;;;;;;;;;;;;;;;;0.0026075619296;;;
1953-09-18;1953-09-18;22.950001;22.950001;22.950001;22.950001;1190000.0;22.950001;;;;;;;;;;;;;;;;;;;-0.0052015171218;;;
1953-09-21;1953-09-21;22.879999;22.879999;22.879999;22.879999;1070000.0;22.879999;;;;;;;;;;;;;;;;;;;-0.00305019594553;;;
1953-09-22;1953-09-22;23.200001;23.200001;23.200001;23.200001;1300000.0;23.200001;;;;;;;;;;;;;;;;;;;0.0139861020099;;;
1953-09-23;1953-09-23;23.23;23.23;23.23;23.23;1240000.0;23.23;;;;;;;;;;;;;;;;;;;0.00129306028909;;;
1953-09-24;1953-09-24;23.24;23.24;23.24;23.24;1020000.0;23.24;;;;;;;;;;;;;;;;;;;0.000430477830392;;;
1953-09-25;1953-09-25;23.299999;23.299999;23.299999;23.299999;910000.0;23.299999;;;;;;;;;;;;;;;;;;;0.00258171256454;;;
1953-09-28;1953-09-28;23.450001;23.450001;23.450001;23.450001;1150000.0;23.450001;;;;;;;;;;;;;;;;;;;0.00643785435356;;;
1953-09-29;1953-09-29;23.49;23.49;23.49;23.49;1170000.0;23.49;;;;;;;;;;;;;;;;;;;0.00170571421298;;;
1953-09-30;1953-09-30;23.35;23.35;23.35;23.35;940000.0;23.35;;;;;;;;;;;;;;;;;;;-0.00595998297148;;;
1953-10-01;1953-10-01;23.49;23.49;23.49;23.49;940000.0;23.49;;;;;;;;;;;;;;;;;;;0.00599571734475;;;
1953-10-02;1953-10-02;23.59;23.59;23.59;23.59;890000.0;23.59;;;;;;;;;;;;;;;;;;;0.00425713069391;;;
1953-10-05;1953-10-05;23.48;23.48;23.48;23.48;930000.0;23.48;;;;;;;;;;;;;;;;;;;-0.00466299279356;;;
1953-10-06;1953-10-06;23.389999;23.389999;23.389999;23.389999;1100000.0;23.389999;;;;;;;;;;;;;;;;;;;-0.00383309199319;;;
1953-10-07;1953-10-07;23.58;23.58;23.58;23.58;1010000.0;23.58;;;;;;;;;;;;;;;;;;;0.00812317264315;;;
1953-10-08;1953-10-08;23.620001;23.620001;23.620001;23.620001;960000.0;23.620001;;;;;;;;;;;;;;;;;;;0.00169639525021;;;
1953-10-09;1953-10-09;23.66;23.66;23.66;23.66;900000.0;23.66;;;;;;;;;;;;;;;;;;;0.00169343769291;;;
1953-10-13;1953-10-13;23.57;23.57;23.57;23.57;1130000.0;23.57;;;;;;;;;;;;;;;;;;;-0.00380388841927;;;
1953-10-14;1953-10-14;23.68;23.68;23.68;23.68;1290000.0;23.68;;;;;;;;;;;;;;;;;;;0.00466694951209;;;
1953-10-15;1953-10-15;23.950001;23.950001;23.950001;23.950001;1710000.0;23.950001;;;;;;;;;;;;;;;;;;;0.0114020692568;;;
1953-10-16;1953-10-16;24.139999;24.139999;24.139999;24.139999;1620000.0;24.139999;;;;;;;;;;;;;;;;;;;0.00793311031595;;;
1953-10-19;1953-10-19;24.16;24.16;24.16;24.16;1190000.0;24.16;;;;;;;;;;;;;;;;;;;0.000828541873593;;;
1953-10-20;1953-10-20;24.17;24.17;24.17;24.17;1280000.0;24.17;;;;;;;;;;;;;;;;;;;0.000413907284768;;;
1953-10-21;1953-10-21;24.190001;24.190001;24.190001;24.190001;1320000.0;24.190001;;;;;;;;;;;;;;;;;;;0.000827513446421;;;
1953-10-22;1953-10-22;24.299999;24.299999;24.299999;24.299999;1330000.0;24.299999;;;;;;;;;;;;;;;;;;;0.00454725074216;;;
1953-10-23;1953-10-23;24.35;24.35;24.35;24.35;1330000.0;24.35;;;;;;;;;;;;;;;;;;;0.00205765440566;;;
1953-10-26;1953-10-26;24.309999;24.309999;24.309999;24.309999;1340000.0;24.309999;;;;;;;;;;;;;;;;;;;-0.00164275154004;;;
1953-10-27;1953-10-27;24.26;24.26;24.26;24.26;1170000.0;24.26;;;;;;;;;;;;;;;;;;;-0.00205672571192;;;
1953-10-28;1953-10-28;24.290001;24.290001;24.290001;24.290001;1260000.0;24.290001;;;;;;;;;;;;;;;;;;;0.00123664468261;;;
1953-10-29;1953-10-29;24.58;24.58;24.58;24.58;1610000.0;24.58;;;;;;;;;;;;;;;;;;;0.0119390279152;;;
1953-10-30;1953-10-30;24.540001;24.540001;24.540001;24.540001;1400000.0;24.540001;;;;;;;;;;;;;;;;;;;-0.00162729861676;;;
1953-11-02;1953-11-02;24.66;24.66;24.66;24.66;1340000.0;24.66;;;;;;;;;;;;;;;;;;;0.00488993460106;;;
1953-11-04;1953-11-04;24.51;24.51;24.51;24.51;1480000.0;24.51;;;;;;;;;;;;;;;;;;;-0.00608272506083;;;
1953-11-05;1953-11-05;24.639999;24.639999;24.639999;24.639999;1720000.0;24.639999;;;;;;;;;;;;;;;;;;;0.00530391676867;;;
1953-11-06;1953-11-06;24.610001;24.610001;24.610001;24.610001;1700000.0;24.610001;;;;;;;;;;;;;;;;;;;-0.00121745134811;;;
1953-11-09;1953-11-09;24.66;24.66;24.66;24.66;1440000.0;24.66;;;;;;;;;;;;;;;;;;;0.00203165371671;;;
1953-11-10;1953-11-10;24.370001;24.370001;24.370001;24.370001;1340000.0;24.370001;;;;;;;;;;;;;;;;;;;-0.0117598945661;;;
1953-11-12;1953-11-12;24.459999;24.459999;24.459999;24.459999;1390000.0;24.459999;;;;;;;;;;;;;;;;;;;0.0036929830245;;;
1953-11-13;1953-11-13;24.540001;24.540001;24.540001;24.540001;1540000.0;24.540001;;;;;;;;;;;;;;;;;;;0.00327072785244;;;
1953-11-16;1953-11-16;24.379999;24.379999;24.379999;24.379999;1490000.0;24.379999;;;;;;;;;;;;;;;;;;;-0.00652004863406;;;
1953-11-17;1953-11-17;24.25;24.25;24.25;24.25;1250000.0;24.25;;;;;;;;;;;;;;;;;;;-0.00533219874209;;;
1953-11-18;1953-11-18;24.290001;24.290001;24.290001;24.290001;1250000.0;24.290001;;;;;;;;;;;;;;;;;;;0.0016495257732;;;
1953-11-19;1953-11-19;24.4;24.4;24.4;24.4;1420000.0;24.4;;;;;;;;;;;;;;;;;;;0.00452857124213;;;
1953-11-20;1953-11-20;24.440001;24.440001;24.440001;24.440001;1300000.0;24.440001;;;;;;;;;;;;;;;;;;;0.0016393852459;;;
1953-11-23;1953-11-23;24.360001;24.360001;24.360001;24.360001;1410000.0;24.360001;;;;;;;;;;;;;;;;;;;-0.00327332228833;;;
1953-11-24;1953-11-24;24.5;24.5;24.5;24.5;1470000.0;24.5;;;;;;;;;;;;;;;;;;;0.00574708514996;;;
1953-11-25;1953-11-25;24.52;24.52;24.52;24.52;1540000.0;24.52;;;;;;;;;;;;;;;;;;;0.000816326530612;;;
1953-11-27;1953-11-27;24.66;24.66;24.66;24.66;1600000.0;24.66;;;;;;;;;;;;;;;;;;;0.00570962479608;;;
1953-11-30;1953-11-30;24.76;24.76;24.76;24.76;1960000.0;24.76;;;;;;;;;;;;;;;;;;;0.00405515004055;;;
1953-12-01;1953-12-01;24.780001;24.780001;24.780001;24.780001;1580000.0;24.780001;;;;;;;;;;;;;;;;;;;0.000807794830372;;;
1953-12-02;1953-12-02;24.950001;24.950001;24.950001;24.950001;1850000.0;24.950001;;;;;;;;;;;;;;;;;;;0.0068603709903;;;
1953-12-03;1953-12-03;24.969999;24.969999;24.969999;24.969999;1740000.0;24.969999;;;;;;;;;;;;;;;;;;;0.000801523013967;;;
1953-12-04;1953-12-04;24.98;24.98;24.98;24.98;1390000.0;24.98;;;;;;;;;;;;;;;;;;;0.00040052064079;;;
1953-12-07;1953-12-07;24.950001;24.950001;24.950001;24.950001;1410000.0;24.950001;;;;;;;;;;;;;;;;;;;-0.00120092073659;;;
1953-12-08;1953-12-08;24.870001;24.870001;24.870001;24.870001;1390000.0;24.870001;;;;;;;;;;;;;;;;;;;-0.00320641269714;;;
1953-12-09;1953-12-09;24.84;24.84;24.84;24.84;1410000.0;24.84;;;;;;;;;;;;;;;;;;;-0.00120631277819;;;
1953-12-10;1953-12-10;24.780001;24.780001;24.780001;24.780001;1420000.0;24.780001;;;;;;;;;;;;;;;;;;;-0.00241541867955;;;
1953-12-11;1953-12-11;24.76;24.76;24.76;24.76;1440000.0;24.76;;;;;;;;;;;;;;;;;;;-0.000807142824571;;;
1953-12-14;1953-12-14;24.690001;24.690001;24.690001;24.690001;1540000.0;24.690001;;;;;;;;;;;;;;;;;;;-0.00282710016155;;;
1953-12-15;1953-12-15;24.709999;24.709999;24.709999;24.709999;1450000.0;24.709999;;;;;;;;;;;;;;;;;;;0.00080996351519;;;
1953-12-16;1953-12-16;24.959999;24.959999;24.959999;24.959999;1880000.0;24.959999;;;;;;;;;;;;;;;;;;;0.0101173618016;;;
1953-12-17;1953-12-17;24.940001;24.940001;24.940001;24.940001;1600000.0;24.940001;;;;;;;;;;;;;;;;;;;-0.000801201955176;;;
1953-12-18;1953-12-18;24.99;24.99;24.99;24.99;1550000.0;24.99;;;;;;;;;;;;;;;;;;;0.0020047713711;;;
1953-12-21;1953-12-21;24.950001;24.950001;24.950001;24.950001;1690000.0;24.950001;;;;;;;;;;;;;;;;;;;-0.0016006002401;;;
1953-12-22;1953-12-22;24.76;24.76;24.76;24.76;1720000.0;24.76;;;;;;;;;;;;;;;;;;;-0.00761527023586;;;
1953-12-23;1953-12-23;24.690001;24.690001;24.690001;24.690001;1570000.0;24.690001;;;;;;;;;;;;;;;;;;;-0.00282710016155;;;
1953-12-24;1953-12-24;24.799999;24.799999;24.799999;24.799999;1270000.0;24.799999;;;;;;;;;;;;;;;;;;;0.00445516385358;;;
1953-12-28;1953-12-28;24.709999;24.709999;24.709999;24.709999;1570000.0;24.709999;;;;;;;;;;;;;;;;;;;-0.0036290324044;;;
1953-12-29;1953-12-29;24.549999;24.549999;24.549999;24.549999;2140000.0;24.549999;;;;;;;;;;;;;;;;;;;-0.00647511155302;;;
1953-12-30;1953-12-30;24.76;24.76;24.76;24.76;2050000.0;24.76;;;;;;;;;;;;;;;;;;;0.00855401256839;;;
1953-12-31;1953-12-31;24.809999;24.809999;24.809999;24.809999;2490000.0;24.809999;;;;;;;;;;;;;;;;;;;0.0020193457189;;;
1954-01-04;1954-01-04;24.950001;24.950001;24.950001;24.950001;1310000.0;24.950001;;;;;;;;;;;;;;;;;;;0.00564296677319;;;
1954-01-05;1954-01-05;25.1;25.1;25.1;25.1;1520000.0;25.1;;;;;;;;;;;;;;;;;;;0.00601198372697;;;
1954-01-06;1954-01-06;25.139999;25.139999;25.139999;25.139999;1460000.0;25.139999;;;;;;;;;;;;;;;;;;;0.00159358565737;;;
